,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
55,8.350965,3.676561,5.650462,4.686446,7.063852,5.188167,4.026124,5.291027,5.014876,5.846438,8.80974,7.068419,3.827958,8.262613,5.575422,7.70431,9.376301,7.808537,2.611439,6.056649,5.918462,4.667315,6.867546,5.678497,2.278702,6.958053,3.110179,4.917725,2.929012,5.033173,4.758579,2.311249,3.41267,7.517152,1.750121,7.773346,5.773671,9.817796,3.77901,7.780279,5.000938,6.966021,6.794744,7.60534,2.469843,3.826474,4.931249,5.787843,1.45468,7.033377,4.34074,8.823999,7.364891,6.960664,0,4.874838,0.2019317,5.985515,9.098534,7.087345,1.617795,3.396273,6.670782,6.293853,7.635615,4.521111,7.763755,2.763595,5.960053,7.336108,4.563277,5.66236,5.595814,1.856586,6.376473,7.640144,4.082816,4.536887,4.791329,5.996907,7.511519,7.350641,6.900286,8.251974,5.361854,6.05866,6.586169,7.187527,7.765317,9.609007,5.968765,3.313235,3.482415,5.661098,0.3385965,2.658517,2.104037,6.798927,3.601334,7.174019,
56,5.421114,6.2001,6.171201,7.522206,2.191017,0.3206011,8.036317,7.74173,7.07801,5.203657,6.221419,4.056171,7.711475,7.333067,7.863845,4.486049,6.978115,3.995652,7.260698,9.049556,9.154357,7.948127,2.179424,0.8614038,4.334466,3.742555,7.242099,8.551886,5.951654,2.822096,3.390838,6.722382,2.609237,7.688618,6.528152,7.565354,9.175346,7.481874,7.937718,10.38626,6.664764,5.53198,5.184829,9.704658,2.414423,7.275971,3.29944,2.50529,3.783067,5.570245,5.6391,7.59941,2.490831,2.684862,4.874838,0,5.074305,5.536449,6.1614,9.396858,5.710114,1.769401,8.525107,1.986133,8.890383,2.873859,4.960799,6.1433,6.52853,9.350336,7.563741,5.575346,5.377746,3.857346,8.702821,4.261808,1.903565,2.545769,8.754385,1.136365,10.33881,8.374233,5.918087,4.257438,3.450679,9.45428,1.803105,9.455821,6.34915,6.45795,7.810321,8.116,1.445664,1.307077,4.640331,7.528479,2.827976,6.894045,6.214728,2.314173,
57,8.489467,3.643427,5.687261,4.611653,7.263762,5.388027,3.878492,5.231258,4.981915,5.930302,8.934684,7.21757,3.691921,8.331241,5.521349,7.855199,9.491863,7.975687,2.42329,5.956881,5.805496,4.563727,7.059983,5.875788,2.349275,7.113686,2.963272,4.788124,2.882195,5.184555,4.889928,2.149637,3.570002,7.54663,1.554145,7.816758,5.651847,9.929091,3.622485,7.689902,4.990843,7.065272,6.90206,7.542319,2.670875,3.723182,5.067403,5.955326,1.604982,7.132979,4.365245,8.900052,7.563989,7.14296,0.2019317,5.074305,0,6.059455,9.233557,7.017199,1.519234,3.583199,6.628151,6.479458,7.614296,4.667258,7.901807,2.691949,5.989828,7.279434,4.47964,5.72626,5.66643,1.976053,6.311494,7.796001,4.256267,4.692782,4.640889,6.19728,7.41098,7.342832,6.983467,8.422551,5.49856,5.9352,6.781518,7.118791,7.856429,9.748912,5.934481,3.112625,3.68394,5.850606,0.4858785,2.457362,2.295612,6.839166,3.564027,7.37465,
58,3.608268,3.442398,1.172567,4.132397,6.705899,5.716318,5.86616,3.806734,3.095173,0.3450468,3.55714,3.170385,5.51685,2.283316,3.700001,3.633966,3.840307,4.484375,6.535002,5.18707,5.534999,4.858942,5.64252,5.562724,3.71028,3.407104,5.646743,5.643157,4.001142,2.753432,2.1526,5.842453,3.454383,2.152786,6.450344,2.077331,5.748049,4.173272,6.03421,5.817287,2.530804,1.341936,1.447813,4.838178,5.372993,4.762554,2.239473,3.535556,4.706448,1.403945,2.111953,2.840966,6.749471,4.8908,5.985515,5.536449,6.059455,0,4.106561,4.763124,5.174961,4.404796,3.718465,4.792505,3.602088,2.679147,3.151677,4.4046,1.358988,4.483678,4.341316,0.4513487,0.4046572,4.199599,4.265681,3.815906,3.732106,2.996157,6.224714,6.187198,5.983184,3.035524,0.9739664,4.970372,2.178979,5.934165,5.783568,4.773819,1.899319,4.706199,3.226263,7.520051,5.548401,4.826328,5.660058,7.520089,4.91012,1.370672,3.5444,6.932834,
59,0.7737111,7.454233,5.245085,8.238663,5.883297,6.125577,9.914813,7.892002,7.196042,3.962057,0.6577036,2.174687,9.556703,3.453341,7.755316,1.675443,1.175068,2.421317,10.32707,9.235229,9.609691,8.963223,4.732396,5.60495,7.065396,2.437167,9.587766,9.747759,7.886632,4.133131,4.345058,9.625704,5.747477,5.069428,10.04865,4.523925,9.838452,1.580081,10.05025,9.591392,6.635069,2.772124,2.688202,8.50113,7.480021,8.816216,4.167288,3.752984,7.648108,2.715211,6.131512,3.119917,5.703535,3.789629,9.098534,6.1614,9.233557,4.106561,0,8.581133,8.787851,6.213142,7.539395,4.307496,6.976191,4.599221,1.344423,8.280589,5.325645,8.182328,8.445179,4.552321,4.435796,7.262918,8.210364,1.915964,5.329156,4.654125,10.31726,6.059832,9.849833,6.434536,3.305971,2.524604,3.736893,10.01183,5.133819,8.564299,2.609272,0.5997717,7.202437,11.334,7.065527,4.882258,8.761469,11.17317,7.334664,4.771978,7.54827,6.090888,
60,8.239416,3.527061,3.634633,2.40769,11.06435,9.661444,3.941369,1.821606,2.345006,5.053992,7.947421,7.932137,3.835638,5.402254,1.59251,8.388018,7.92879,9.244398,5.700008,1.484072,1.940528,2.65269,10.14044,9.719716,5.512567,8.155508,4.536461,2.967097,4.183457,7.062644,6.318219,5.318201,6.804971,3.646894,6.27224,4.244967,2.285808,8.057251,4.295647,1.056825,2.734387,5.919481,6.14323,0.5888091,8.103595,3.409694,6.512554,8.042692,6.64521,5.96064,3.75839,6.003616,11.18142,9.514841,7.087345,9.396858,7.017199,4.763124,8.581133,0,5.509984,7.763928,1.052129,9.274087,1.909127,6.723247,7.856013,4.325645,3.404301,0.5655296,2.563836,4.420957,4.617048,6.208251,0.7312707,8.578082,7.51195,7.049319,3.626721,10.32213,1.273028,2.28481,5.317105,9.733088,6.66139,2.228937,10.18317,0.1138867,5.984756,9.16301,1.622115,6.289534,8.779705,9.112496,6.90998,6.836999,7.456638,3.809257,3.572401,11.27623,
61,8.090058,2.248925,4.57527,3.102321,7.86564,6.030434,2.505756,3.743001,3.564557,5.121303,8.397908,6.956511,2.261901,7.367569,4.043377,7.599216,8.864365,7.914495,1.643565,4.440125,4.302692,3.049599,7.439176,6.411369,1.765819,6.928702,1.611558,3.325986,1.46147,5.017599,4.529366,1.019959,3.581287,6.363821,1.280686,6.706169,4.166296,9.260324,2.316393,6.170669,3.659012,6.344436,6.250557,6.043868,3.509377,2.208722,4.745094,5.951484,1.93557,6.413416,3.224465,7.97874,8.126147,7.323864,1.617795,5.710114,1.519234,5.174961,8.787851,5.509984,0,3.996241,5.172222,6.734648,6.21565,4.470473,7.508723,1.19958,4.831845,5.791678,2.962852,4.782331,4.770331,1.907498,4.811869,7.598079,4.414403,4.603018,3.27357,6.842885,5.894806,5.993764,6.142514,8.399526,5.161871,4.453195,7.238897,5.613141,7.05734,9.344945,4.504883,2.624069,4.488501,6.198531,1.526732,2.388643,2.930519,5.724213,2.15595,8.011409,
62,5.439481,4.462911,4.787505,5.788994,3.87395,2.081389,6.272731,6.053712,5.423086,4.111778,6.084867,4.049762,5.944972,6.4959,6.200381,4.63625,6.772985,4.535024,5.590713,7.324171,7.409338,6.18997,3.496445,2.415597,2.565348,3.848475,5.492859,6.784155,4.184134,2.146298,2.345641,5.015507,1.006878,6.490707,4.920956,6.481759,7.419593,7.263247,6.1833,8.724272,5.057001,4.794461,4.499642,8.112534,1.269607,5.507845,2.375775,2.555381,2.113137,4.848534,4.037572,6.890191,4.129945,3.573277,3.396273,1.769401,3.583199,4.404796,6.213142,7.763928,3.996241,0,6.949859,2.898121,7.449712,1.85235,4.88277,4.374401,5.155618,7.766098,5.818299,4.324027,4.151342,2.108521,7.053554,4.505966,0.8871717,1.646756,6.986653,2.875448,8.646638,6.971632,5.019019,4.940335,2.713172,7.700615,3.256982,7.83054,5.658061,6.641479,6.216099,6.492588,1.145926,2.271722,3.110908,5.981089,1.303003,5.679205,4.471022,4.027671,
63,7.188747,2.999393,2.606807,2.204542,10.11402,8.777594,4.083087,1.482325,1.675064,4.015426,6.909463,6.888793,3.888712,4.420177,1.156867,7.338404,6.914375,8.202345,5.664312,2.019189,2.491899,2.714726,9.159966,8.799136,4.86505,7.118043,4.489347,3.262603,3.745968,6.092353,5.354211,5.17698,5.966074,2.678102,6.10456,3.274643,2.819504,7.063051,4.411865,2.10006,1.900687,4.867691,5.091479,1.1857,7.40609,3.298788,5.538972,7.051406,6.040561,4.909179,2.912338,5.040428,10.21719,8.507855,6.670782,8.525107,6.628151,3.718465,7.539395,1.052129,5.172222,6.949859,0,8.293356,1.237371,5.783275,6.803907,3.974272,2.359771,0.8267916,2.430141,3.388543,3.588291,5.567873,0.8060097,7.531022,6.625858,6.114404,3.962043,9.409662,2.31121,1.400785,4.266891,8.688699,5.66316,2.862901,9.221438,1.055653,4.950554,8.123897,0.7465116,6.387408,8.008375,8.165101,6.454535,6.819409,6.772993,2.768684,3.070225,10.32962,
64,3.612804,6.562581,5.722548,7.803132,1.937878,1.871634,8.761672,7.839827,7.108889,4.449333,4.470286,2.37487,8.407365,6.103973,7.881395,2.654907,5.241789,2.023816,8.370568,9.243089,9.444792,8.363847,0.86669,1.30396,5.073627,2.017404,8.091129,9.065377,6.55123,2.216102,2.963653,7.745705,3.167073,6.864069,7.767984,6.60077,9.537433,5.738574,8.740686,10.31792,6.600863,4.333643,3.970918,9.470778,4.01664,7.834985,2.762161,1.258897,4.962471,4.35175,5.638477,6.23137,1.956989,0.7166985,6.293853,1.986133,6.479458,4.792505,4.307496,9.274087,6.734648,2.898121,8.293356,0,8.380098,2.627952,3.241711,6.838181,6.033871,9.109212,7.906365,4.987695,4.778261,4.835389,8.647401,2.393059,2.32032,2.344898,9.404912,1.768755,10.36889,7.820355,4.855547,2.272141,2.646813,9.793887,1.015976,9.311214,5.034562,4.541196,7.652436,9.313423,3.240503,0.7059652,6.00394,8.852869,4.19861,6.140801,6.60891,2.168508,
65,6.739191,3.977921,2.722697,3.390636,10.27298,9.114079,5.312101,2.665534,2.651344,3.939591,6.32431,6.680868,5.105317,3.631479,2.338081,7.044039,6.205911,7.98686,6.843946,3.201113,3.679674,3.943513,9.23644,9.051126,5.650979,6.9562,5.675788,4.498991,4.758762,6.255661,5.558777,6.322182,6.443818,1.909008,7.228355,2.48097,4.016956,6.281166,5.635823,2.73889,2.651835,4.500968,4.78816,1.605962,8.073755,4.482924,5.707324,7.121208,6.844059,4.527422,3.523968,4.189883,10.33454,8.492075,7.635615,8.890383,7.614296,3.602088,6.976191,1.909127,6.21565,7.449712,1.237371,8.380098,0,6.043533,6.436264,5.035749,2.375117,1.369452,3.627975,3.39883,3.608102,6.342429,2.00303,7.271831,6.993907,6.379078,5.197915,9.673854,3.114911,0.5740058,3.874066,8.445156,5.739268,4.029346,9.356827,1.841146,4.372276,7.535018,1.729548,7.599434,8.56061,8.355831,7.391412,7.997811,7.469517,2.3436,4.064589,10.49689,
66,3.840664,3.950096,3.321151,5.175858,4.341503,3.077628,6.232601,5.222752,4.499724,2.356527,4.37325,2.552053,5.871107,4.660447,5.279721,3.192509,5.015397,3.44569,6.102911,6.618954,6.816842,5.747482,3.476649,3.022649,2.709042,2.474751,5.640045,6.463187,4.013506,0.5472189,0.52812,5.429115,1.153196,4.824946,5.65449,4.738882,6.911829,5.492744,6.249282,7.752593,4.011008,2.94216,2.649804,6.968879,3.026019,5.256433,0.5236977,1.548796,3.066431,2.9962,3.02403,5.03944,4.469715,3.044133,4.521111,2.873859,4.667258,2.679147,4.599221,6.723247,4.470473,1.85235,5.783275,2.627952,6.043533,0,3.256482,4.337523,3.671081,6.608838,5.282925,2.701608,2.504011,2.729089,6.069862,3.153755,1.066475,0.335734,6.838591,3.640256,7.775198,5.51573,3.189518,3.935868,0.8978907,7.166795,3.470921,6.769067,3.805713,5.093448,5.104765,7.094044,2.953189,2.389607,4.187369,6.782981,2.767183,4.024954,4.002264,4.553,
67,0.5879855,6.317162,4.324203,7.213725,5.015156,4.962062,8.780257,6.946619,6.220576,2.931641,1.260783,0.90463,8.417379,3.283401,6.850681,0.713011,2.020558,1.745484,9.075327,8.337335,8.676767,7.919497,3.826795,4.494055,5.768013,1.235215,8.391628,8.701347,6.685994,2.789266,3.021196,8.376395,4.403455,4.595364,8.758048,4.139036,8.877548,2.523567,8.890527,8.898184,5.651655,1.946765,1.71743,7.859019,6.146596,7.694232,2.834784,2.484056,6.311402,1.913642,5.024559,3.206925,4.898914,2.86719,7.763755,4.960799,7.901807,3.151677,1.344423,7.856013,7.508723,4.88277,6.803907,3.241711,6.436264,3.256482,0,7.071714,4.478059,7.518677,7.402945,3.566943,3.414308,5.93576,7.402007,1.008485,3.996614,3.310525,9.233509,5.008551,9.101048,5.868371,2.568597,2.102782,2.40346,9.073508,4.174091,7.854911,2.218989,1.849526,6.367091,10.08271,5.770003,3.72885,7.427397,9.886306,5.990976,4.111076,6.405138,5.237928,
68,7.63382,1.122253,3.626441,1.922871,8.205175,6.455715,1.92734,2.545106,2.386636,4.419379,7.825798,6.642324,1.581855,6.476847,2.843877,7.27003,8.212545,7.73241,2.138217,3.338463,3.267631,1.988632,7.616766,6.742145,1.817246,6.676767,1.326085,2.445973,0.4034942,4.869365,4.254469,1.46233,3.705657,5.320071,2.242949,5.712141,3.189166,8.570457,1.912479,5.029893,2.543527,5.672665,5.639474,4.851492,4.213983,1.187013,4.486616,5.883323,2.603005,5.740636,2.318407,7.111755,8.428758,7.349894,2.763595,6.1433,2.691949,4.4046,8.280589,4.325645,1.19958,4.374401,3.974272,6.838181,5.035749,4.337523,7.071714,0,3.835265,4.594336,1.808484,3.975789,4.007269,2.329805,3.620097,7.315443,4.568115,4.546814,2.614688,7.243215,4.787987,4.840517,5.376736,8.23583,4.864333,3.479445,7.482922,4.426924,6.303026,8.860897,3.316089,3.11553,5.102509,6.39424,2.604856,3.191191,3.573312,4.742886,1.018097,8.374751,
69,4.899178,2.735678,0.3685673,3.050887,7.909681,6.745749,4.953901,2.593625,1.958746,1.659346,4.729098,4.529081,4.632401,2.710146,2.432971,4.987293,4.873495,5.842585,5.94683,3.909619,4.290968,3.787865,6.895936,6.676032,3.743479,4.760367,4.918466,4.555475,3.453743,3.884442,3.183661,5.293305,4.150856,1.557155,6.04533,1.87966,4.534165,5.121127,5.178356,4.458301,1.457843,2.575056,2.760684,3.490296,5.909896,3.875074,3.334219,4.777388,4.896152,2.624871,1.62781,3.365394,7.982153,6.193264,5.960053,6.52853,5.989828,1.358988,5.325645,3.404301,4.831845,5.155618,2.359771,6.033871,2.375117,3.671081,4.478059,3.835265,0,3.133153,3.286776,1.051702,1.259472,4.37327,2.924034,5.173964,4.641016,4.006292,5.191263,7.298742,4.629995,1.845917,2.021816,6.329346,3.38709,4.694081,6.997818,3.414938,2.848349,5.9224,1.891977,6.877638,6.288515,5.984526,5.665158,7.026258,5.35171,0.9085691,2.844066,8.132102,
70,7.876328,3.700476,3.403805,2.716012,10.93713,9.603732,4.398403,2.049282,2.421679,4.792271,7.540712,7.649707,4.263039,4.934239,1.761656,8.077428,7.484928,8.964708,6.107129,2.012642,2.480718,3.068774,9.975554,9.62559,5.628046,7.890555,4.933585,3.460156,4.409299,6.912579,6.176383,5.683687,6.786171,3.180655,6.63096,3.774549,2.826542,7.59217,4.747089,1.414248,2.709996,5.573088,5.818346,0.361581,8.191557,3.772858,6.358706,7.863779,6.789816,5.60985,3.729426,5.519669,11.03735,9.310787,7.336108,9.350336,7.279434,4.483678,8.182328,0.5655296,5.791678,7.766098,0.8267916,9.109212,1.369452,6.608838,7.518677,4.594336,3.133153,0,2.90449,4.176726,4.380069,6.330039,1.007637,8.28043,7.451824,6.940322,4.135439,10.23637,1.750304,1.796908,4.958547,9.444899,6.473485,2.784979,10.04245,0.4799566,5.575422,8.756927,1.550136,6.743777,8.81575,8.989097,7.138436,7.254313,7.553028,3.425928,3.759793,11.1533,
71,7.908424,1.368874,3.251357,0.2528717,9.486652,7.860426,1.745469,0.9632439,1.335202,4.493088,7.896558,7.18291,1.490869,5.968379,1.28993,7.758074,8.123669,8.411322,3.235738,1.55732,1.591173,0.5181968,8.741906,8.051044,3.314539,7.304708,2.059709,1.302775,1.760956,5.749715,5.030957,2.779831,4.9807,4.468113,3.726568,4.982598,1.634344,8.396797,2.037145,3.221447,1.843457,5.682578,5.764424,3.119411,5.885062,0.8738714,5.260621,6.794085,4.318252,5.74346,2.409731,6.626729,9.667718,8.309481,4.563277,7.563741,4.47964,4.341316,8.445179,2.563836,2.962852,5.818299,2.430141,7.906365,3.627975,5.282925,7.402945,1.808484,3.286776,2.90449,0,3.893314,4.013349,3.956206,1.898932,7.869776,5.802482,5.562497,1.905654,8.605218,2.990483,3.596095,5.223085,8.922197,5.550193,1.901346,8.683287,2.670788,6.105917,9.044288,1.950899,3.972956,6.693265,7.579048,4.413214,4.390502,5.231948,4.127153,1.349013,9.676727,
72,4.03922,2.997071,0.7878941,3.686658,6.874167,5.775704,5.415502,3.380141,2.659718,0.6451454,4.007471,3.523144,5.066784,2.608438,3.288103,4.017976,4.288589,4.82989,6.110545,4.773037,5.110163,4.41121,5.848138,5.670126,3.383877,3.735417,5.205939,5.195654,3.572775,2.862693,2.191751,5.421261,3.341844,2.166711,6.052199,2.214904,5.316027,4.614992,5.585624,5.477694,2.092664,1.792228,1.880631,4.535518,5.214001,4.311911,2.320439,3.729858,4.431334,1.854737,1.670677,3.200618,6.939126,5.141844,5.66236,5.575346,5.72626,0.4513487,4.552321,4.420957,4.782331,4.324027,3.388543,4.987695,3.39883,2.701608,3.566943,3.975789,1.051702,4.176726,3.893314,0,0.2095263,3.915452,3.890651,4.184386,3.719801,3.032084,5.774227,6.29464,5.61942,2.848491,1.404435,5.324278,2.342415,5.507602,5.958668,4.43899,2.329987,5.151689,2.850307,7.090805,5.469535,4.960901,5.342665,7.11056,4.714738,1.355185,3.0999,7.098079,
73,3.900348,3.062404,0.9825473,3.813302,6.664877,5.575163,5.500832,3.535308,2.806302,0.4830933,3.907091,3.338572,5.148317,2.667026,3.455658,3.84544,4.221517,4.641462,6.135034,4.937277,5.265089,4.531533,5.638865,5.464126,3.318274,3.543159,5.258416,5.316032,3.603782,2.655303,1.99056,5.441415,3.177111,2.343203,6.045704,2.355777,5.463247,4.565047,5.659793,5.673872,2.237348,1.698147,1.751159,4.739338,5.067067,4.397861,2.114729,3.520518,4.335597,1.763388,1.728745,3.23763,6.729601,4.935368,5.595814,5.377746,5.66643,0.4046572,4.435796,4.617048,4.770331,4.151342,3.588291,4.778261,3.608102,2.504011,3.414308,4.007269,1.259472,4.380069,4.013349,0.2095263,0,3.824281,4.076736,4.004741,3.530067,2.832943,5.881783,6.088775,5.808408,3.05698,1.37677,5.138209,2.13289,5.66057,5.749214,4.636853,2.300473,5.033969,3.037464,7.122131,5.297265,4.752768,5.272288,7.116241,4.581507,1.533538,3.162791,6.888877,
74,6.523738,2.69756,4.031482,3.981585,5.981996,4.175059,4.185172,4.40035,3.908486,4.032258,6.958633,5.278607,3.869069,6.482759,4.617046,5.920507,7.519845,6.121481,3.535746,5.509643,5.519662,4.255297,5.531749,4.521401,0.7028458,5.199761,3.386227,4.774074,2.21582,3.262901,2.917864,2.926134,1.712531,5.907811,2.967078,6.093484,5.482085,7.961457,4.080392,7.070839,3.713158,5.119364,4.940423,6.646649,1.929528,3.504374,3.10166,4.120157,0.5234281,5.186217,2.842076,7.021,6.233031,5.440427,1.856586,3.857346,1.976053,4.199599,7.262918,6.208251,1.907498,2.108521,5.567873,4.835389,6.342429,2.729089,5.93576,2.329805,4.37327,6.330039,3.956206,3.915452,3.824281,0,5.477196,5.880621,2.518209,2.798443,4.915744,4.978905,6.912807,5.968569,5.083949,6.590617,3.532948,5.770186,5.33434,6.292318,5.930353,7.78474,4.824241,4.482638,2.774153,4.291113,1.518337,4.083766,1.275925,5.143655,2.670568,6.135986,
75,7.817679,2.796551,3.104794,1.718375,10.40989,8.971995,3.417059,1.094276,1.630511,4.533742,7.59244,7.413683,3.265322,5.182583,0.8634903,7.899026,7.638936,8.718187,5.101502,1.213652,1.688066,2.070662,9.512092,9.0481,4.781968,7.617961,3.927042,2.5245,3.46266,6.431612,5.684456,4.676902,6.103403,3.457258,5.625325,4.049439,2.019387,7.809035,3.760653,1.68738,2.060272,5.49065,5.684692,1.232005,7.374512,2.765564,5.88643,7.429536,5.914139,5.537328,3.073483,5.812776,10.53738,8.917623,6.376473,8.702821,6.311494,4.265681,8.210364,0.7312707,4.811869,7.053554,0.8060097,8.647401,2.00303,6.069862,7.402007,3.620097,2.924034,1.007637,1.898932,3.890651,4.076736,5.477196,0,8.073596,6.8268,6.39158,3.217148,9.645395,1.736642,2.206747,4.911336,9.214425,6.060616,2.056892,9.538384,0.8200817,5.648602,8.801289,1.040623,5.755138,8.059122,8.458631,6.192367,6.250238,6.726904,3.466763,2.843277,10.61894,
76,1.233529,6.684803,4.96883,7.70159,4.05767,4.214109,9.118759,7.515177,6.77295,3.540132,2.114866,0.687292,8.752968,4.269287,7.455636,0.2995819,2.883588,0.749036,9.213119,8.930356,9.236529,8.378315,2.878187,3.689002,5.832508,0.6823499,8.640988,9.148877,6.949939,2.618147,3.081149,8.526004,4.227482,5.483217,8.803128,5.064326,9.410065,3.370684,9.192125,9.630949,6.207335,2.781941,2.483811,8.629571,5.771326,8.061654,2.857691,1.956997,6.191075,2.764143,5.460466,4.214782,3.920433,1.91809,7.640144,4.261808,7.796001,3.815906,1.915964,8.578082,7.598079,4.505966,7.531022,2.393059,7.271831,3.153755,1.008485,7.315443,5.173964,8.28043,7.869776,4.184386,4.004741,5.880621,8.073596,0,3.651119,3.103418,9.633035,4.152124,9.797391,6.698832,3.406628,1.173405,2.456062,9.624897,3.254546,8.58667,3.189768,2.203327,7.032973,10.21352,5.250837,2.9719,7.311911,9.932922,5.720143,4.928763,6.762772,4.275864,
77,4.555699,4.434408,4.280088,5.735153,3.68585,2.15219,6.495314,5.895682,5.210982,3.415847,5.198059,3.171112,6.148221,5.719112,5.998672,3.767557,5.889155,3.737638,6.05147,7.240458,7.381747,6.223295,3.054934,2.251928,2.772953,2.984021,5.790956,6.881449,4.310765,1.270638,1.592088,5.425629,0.8629043,5.867045,5.46804,5.79984,7.433237,6.380873,6.453255,8.51345,4.777581,3.976992,3.666711,7.807331,2.150872,5.622653,1.571053,1.72391,2.685193,4.027585,3.754704,6.079498,3.881234,2.926029,4.082816,1.903565,4.256267,3.732106,5.329156,7.51195,4.414403,0.8871717,6.625858,2.32032,6.993907,1.066475,3.996614,4.568115,4.641016,7.451824,5.802482,3.719801,3.530067,2.518209,6.8268,3.651119,0,0.7983371,7.16665,2.827369,8.487362,6.484392,4.252282,4.170969,1.863955,7.703753,2.918143,7.567941,4.836013,5.764874,5.915997,7.000199,1.907334,1.826194,3.771827,6.567572,2.075078,5.061351,4.463765,3.874258,
78,3.885951,4.217919,3.656789,5.463162,4.018328,2.744504,6.45664,5.530886,4.812896,2.668462,4.473312,2.545218,6.097716,4.926394,5.59526,3.173347,5.14256,3.325191,6.243774,6.920136,7.107943,6.018991,3.181677,2.688371,2.858717,2.421217,5.834273,6.723743,4.237773,0.5216212,0.8454154,5.581071,1.12455,5.145945,5.754566,5.045816,7.194636,5.628465,6.458832,8.075826,4.331638,3.178705,2.869162,7.300093,2.871549,5.502401,0.7826456,1.352473,3.088014,3.229249,3.33655,5.281288,4.154603,2.805136,4.536887,2.545769,4.692782,2.996157,4.654125,7.049319,4.603018,1.646756,6.114404,2.344898,6.379078,0.335734,3.310525,4.546814,4.006292,6.940322,5.562497,3.032084,2.832943,2.798443,6.39158,3.103418,0.7983371,0,7.07948,3.305168,8.091884,5.85061,3.464552,3.801158,1.069463,7.452974,3.156938,7.096306,4.037741,5.123931,5.432351,7.225507,2.705476,2.067616,4.208521,6.877874,2.68054,4.348906,4.265264,4.227887,
79,9.7557,2.94967,5.154209,2.140965,10.81814,9.067958,0.7690577,2.712713,3.234826,6.355798,9.781696,8.946644,1.047145,7.861343,2.991748,9.54396,10.02538,10.12782,2.518987,2.146992,1.728875,1.406567,10.20249,9.355771,4.431758,9.035745,1.682504,0.7002833,2.857904,7.34725,6.671662,2.502199,6.306859,6.309974,3.346365,6.847074,1.411727,10.30213,1.033806,3.771697,3.748382,7.566438,7.630052,4.209766,6.730718,1.585604,6.905993,8.384499,5.114882,7.628656,4.208951,8.519394,11.03783,9.880253,4.791329,8.754385,4.640889,6.224714,10.31726,3.626721,3.27357,6.986653,3.962043,9.404912,5.197915,6.838591,9.233509,2.614688,5.191263,4.135439,1.905654,5.774227,5.881783,4.915744,3.217148,9.633035,7.16665,7.07948,0,9.857523,3.33101,5.294339,7.122235,10.63802,7.239882,1.606946,10.08468,3.739082,8.009975,10.9149,3.695838,2.796937,7.666601,8.990139,4.774427,3.504668,6.113151,6.020437,2.876098,10.98892,
80,5.378173,7.236767,6.955242,8.549167,1.072852,0.8161959,9.147618,8.723042,8.035365,5.843962,6.238868,4.132053,8.817951,7.751762,8.823084,4.420238,7.010452,3.703506,8.39706,10.06302,10.19149,9.007292,1.475659,0.6249224,5.42772,3.779157,8.36513,9.632318,7.034783,3.437614,4.115084,7.856571,3.6246,8.326262,7.661834,8.13283,10.22836,7.506834,9.057744,11.33275,7.589711,5.952011,5.591035,10.59492,3.528734,8.359341,3.974206,2.786119,4.918424,5.979121,6.571972,7.931297,1.398361,2.298945,5.996907,1.136365,6.19728,6.187198,6.059832,10.32213,6.842885,2.875448,9.409662,1.768755,9.673854,3.640256,5.008551,7.243215,7.298742,10.23637,8.605218,6.29464,6.088775,4.978905,9.645395,4.152124,2.827369,3.305168,9.857523,0,11.31396,9.136712,6.418207,3.83653,4.01657,10.50348,1.024774,10.37441,6.707844,6.257716,8.714787,9.250132,2.529965,1.391737,5.769579,8.653794,3.963521,7.557856,7.25868,1.179419,
81,9.496357,4.229043,4.831908,2.933589,12.10737,10.6178,3.863642,2.597161,3.282522,6.260297,9.217983,9.141923,3.876969,6.66904,2.49703,9.616401,9.201319,10.44914,5.722987,1.454906,1.669766,2.847894,11.23194,10.72572,6.244031,9.351203,4.638909,2.81412,4.747401,8.152924,7.405327,5.484889,7.729789,4.913145,6.42918,5.510259,1.933506,9.325716,4.218639,0.5130962,3.768511,7.172186,7.384817,1.533259,8.840161,3.687872,7.611139,9.158417,7.29842,7.215196,4.756927,7.263689,12.24485,10.65078,7.511519,10.33881,7.41098,5.983184,9.849833,1.273028,5.894806,8.646638,2.31121,10.36889,3.114911,7.775198,9.101048,4.787987,4.629995,1.750304,2.990483,5.61942,5.808408,6.912807,1.736642,9.797391,8.487362,8.091884,3.33101,11.31396,0,3.539431,6.575979,10.94342,7.794195,1.72595,11.24612,1.305153,7.256352,10.43314,2.771396,6.125667,9.598562,10.15909,7.383994,6.794915,8.186359,5.078084,4.245707,12.31305,
